"統一編號","公司名稱","公司地址"
"12638292","壯益工程有限公司","新北市板橋區八德路二段二三九巷九弄十八之三號（四樓）"
"12638407","隆富成工程股份有限公司","桃園市中壢區榮民南路八一七巷一弄一號"
"12638413","荃省金屬有限公司","高雄市岡山區協和里自由巷二六號一樓"
"12638835","恆群工程有限公司","臺中市南屯區寶山二街66號2樓"
"12639243","亞杰國際股份有限公司","臺南市仁德區仁義里仁義路九五巷八號一樓"
"12639790","弘鉅工程有限公司","苗栗縣頭屋鄉獅潭村一一鄰一七之一六號"
"12639969","起邑企業有限公司","新北市三重區仁愛街四二一號四樓"
"12640403","迪吉特科技有限公司","桃園市中壢區立德西街55號"
"12641091","隆陞實業有限公司","臺北市北投區大興街9巷13號"
"12641276","嘉誠室內設計裝潢有限公司","桃園市桃園區三元街五十三號一樓"
"12641584","焜富實業股份有限公司","臺中市南屯區大墩南路412之2號1樓"
"12641830","鷹奇實業有限公司","新北市淡水區竹圍里民權一街一九號"
"12642541","形邑國際有限公司","新北市三重區集美街126巷38號2樓　"
"12642599","眾勤企業有限公司","臺南市東區東光里東興路廿巷六一號"
"12643345","威旋科技有限公司","臺北市中山區南京東路1段25號6樓之3"
"12643719","益鼎營造有限公司","新北市三重區仁愛街297號1樓"
"12643909","尚霖工程有限公司","新北市三芝區智成街九三號三樓"
"12644506","翊新金屬實業有限公司","新北市中和區安樂路五號七樓之四"
"12646271","金順興室內裝修股份有限公司","雲林縣虎尾鎮芳草里8鄰埔尾12之2號"
"12646336","元昶工程有限公司","桃園市龜山區大華里文化東路69號"
"12646363","翔翼系統科技有限公司","臺南市新營區忠政里中正路39巷119號"
"12646455","聯群環保有限公司","高雄市燕巢區安林四街1號1樓"
"12646758","友造工程有限公司","臺中市北屯區平德里北平路三段一四八號一樓"
"12647308","禾強室內裝修有限公司","新竹市寶山路４５２巷７弄３９號"
"12647911","展域室內設計有限公司","桃園市中壢區國泰街九號"
"12648051","雅品興業有限公司","臺中市南區學府路一三五巷三○號一樓"
"12648453","見進工程有限公司","新北市土城區永豐路二五五巷二三弄一○號"
"12648691","松延工程有限公司","新北市中和區景平路二四一巷一號"
"12648989","綠格室內設計有限公司","新北市新莊區中華路2段116號7樓"
"12649039","儷瑋企業有限公司","高雄市鳳山區鳳仁路100之29號"
"12649376","金源通國際開發有限公司","新北市板橋區莒光路165巷8號"
"12649621","恒昱工程有限公司","桃園市桃園區寶山里18鄰民富十一街1巷13號8樓"
"12649707","富埠工程有限公司","高雄市大寮區會結里會結路56號"
"12650422","偉博國際股份有限公司","臺北市中山區中山北路3段47號8樓"
"12651029","璿禾室內裝修設計工程有限公司","臺北市內湖區堤頂大道1段327號3樓"
"12651745","喬治實業股份有限公司","臺北市中山區長安東路2段36巷9號7樓之3"
"12652195","光文工程有限公司","臺北市大安區復興南路1段126巷1號11樓之2"
"12652575","上准工程股份有限公司","臺北市中山區松江路204巷2號5樓"
"12653238","大石亦方室內裝修有限公司","臺北市大安區仁愛路４段４號５樓"
"12655088","帝凡內室內裝修有限公司","臺北市大安區通化街200巷31號1樓"
"12655355","高韶營造工程有限公司","臺北市文山區景福街221號"
"12657121","豐裕有企業有限公司","臺北市信義區莊敬路197巷10號1樓"
"12657608","藤蘿科技股份有限公司","臺北市大安區羅斯福路3段261號12樓"
"12659417","一正廣告有限公司","臺北市松山區復興南路1段15號2樓"
"12662551","紘琦科技有限公司","臺北市大安區復興南路2段12巷27號1樓"
"12663593","泓銘事業有限公司","臺北市大同區歸綏街160巷11號1樓"
"12664278","宇嵩工程有限公司","臺北市中山區雙城街10巷14號4樓"
"12664283","匯亞室內裝修有限公司","臺北市中正區汀州路２段２３３號１樓"
"12665570","力斌室內裝修實業有限公司","臺北市大同區寧夏路115號"
"12665699","泳森國際有限公司","桃園市蘆竹區新莊里大興路20巷8號(2樓)"
"12665987","金祥鳴企業有限公司","新北市淡水區下圭柔山70巷11之1號"
"12666769","王象室內裝修設計工程有限公司","臺北市士林區文林路765號6樓之3"
"12667330","虎躍國際股份有限公司","臺北市中山區民生東路1段29號6樓之5"
"12667824","摩威景觀藝術有限公司","新北市瑞芳區三爪子坑路九一巷一一號一樓"
"12668133","力全鋁業有限公司","臺北市中山區林森北路627號5樓之4"
"12668274","逸豐室內裝修設計有限公司","臺北市北投區西安街1段183號2樓"
