"統一編號","商業名稱","商業地址","登記狀態"
"38795508","寬記食品行","雲林縣莿桐鄉莿桐村中正路1之35號1樓","核准設立"
"38796507","三和食品商行","雲林縣莿桐鄉義和村三和120號","核准設立"
"38796561","兆辰商行","雲林縣莿桐鄉甘西村中村3之2號","核准設立"
"38824855","工夫傳統食品工坊","臺中市北區賴厝里北平路二段３０巷６之２號","核准設立"
"38834333","旺得福手工麵點專賣店","臺中市豐原區南陽里南陽路４０１號１樓","歇業／撤銷"
"38927661","順發農產行","彰化縣竹塘鄉竹林村竹鹿路保安巷18號1樓","核准設立"
"38928063","楊建三萬豆食品廠","彰化縣永靖鄉永北村水尾路134號","核准設立"
"38928063","楊建三萬豆食品廠","彰化縣永靖鄉永北村水尾路134號","核准設立"
"39712359","宜泰豆皮行","雲林縣二崙鄉定安村田寮路3之8號1樓","核准設立"
"39861483","峰妙商行","雲林縣西螺鎮埤頭里埤頭75之5號","核准設立"
"39861483","峰妙商行","雲林縣西螺鎮廣福里大同路95之2號1樓","核准設立"
"39970659","戀人風味館","宜蘭縣礁溪鄉大忠村五?路18號","核准設立"
"40655320","新閒生活企業社","臺中市北區建德里國豐街６２巷７號１樓","核准設立"
"40655320","新閒生活企業社","臺中市北區建德里國豐街６２巷７號１樓","核准設立"
"40790108","俊利企業行","屏東縣麟洛鄉新田村民族路新圍巷22之1號","核准設立"
"41001952","宗源商行","基隆市暖暖區源遠路226巷38號7樓","核准設立"
"41011229","雅芬芳企業社","花蓮縣花蓮市主安里中正路168巷170之1號","核准設立"
"41011229","雅芬芳企業社","花蓮縣花蓮市主安里中正路168巷170之1號","停業"
"41042118","順安豆腐","桃園市觀音區新坡里15鄰張厝171號","核准設立"
"41075193","有紋小商鋪","新北市新店區中央路133巷13號","核准設立"
"41075927","米菲烘焙工作室","新北市瑞芳區一坑路351號","核准設立"
"41223429","金山二十六食品商行","新竹市東區金山里金山街26號","核准設立"
"41296891","昱群實業社","高雄市大寮區琉球路４３之５２號","核准設立"
"41298357","明和食品行","高雄市鳳山區林森路３２９巷２７號","核准設立"
"41375564","呈杏坊","新北市中和區景平路792號11樓","核准設立"
"42020680","吉城熱炒小吃店","新北市三峽區復興路179號","核准設立"
"42020680","吉城企業社","新北市三峽區復興路179號","核准設立"
"43018206","連發號","臺北市大同區迪化街2段302巷33號","歇業／撤銷"
"45458740","錦發豆腐食品行","彰化縣彰化市文化里中民街５７號１樓","核准設立"
"45468418","大春食品行","雲林縣林內鄉林中村瑞農路50巷28號1號","核准設立"
"45719175","羽亭企業社","南投縣南投市新興里南崗三路８０號一樓﹝現場不得堆棧﹞","歇業／撤銷"
"45768631","松柏坑農園台灣咖啡小館","雲林縣斗六市社口里六合街40號","停業"
"47388860","阿豆桑豆腐店","雲林縣土庫鎮後埔里後埔路203號","核准設立"
"64856797","源和素食菜類","雲林縣西螺鎮廣福里廣興路一三七號","核准設立"
"66608267","將軍商行","嘉義市西區垂楊里建成新村６３號","遷他縣市"
"66608267","將軍商行","嘉義縣水上鄉寬士村崎子頭167號","核准設立"
"67754858","慈明商行","彰化縣田尾鄉北曾村福德巷560號1樓","核准設立"
"67754858","慈明商行","彰化縣田尾鄉饒平村中學路2段79號1樓","核准設立"
"67754858","慈明商行","彰化縣田尾鄉北曾村福德巷560號1樓","核准設立"
"73678181","麒豐豆腐店","臺南市永康區勝利里勝利街164號1樓","核准設立"
"76740379","五山商店","雲林縣莿桐鄉興貴村興北138號","核准設立"
"77651249","財元豆沙行","臺中市神岡區大社里大洲路２８３巷７１號","核准設立"
"80960705","郭家莊醬園","苗栗縣公館鄉福星村７鄰福星２１４之２號","核准設立"
"83920910","小南門豆花店","臺北市松山區東興路17號","歇業／撤銷"
"83920910","小南門豆花店","新北市中和區中山路２段３４０巷３５號（１樓）","遷他縣市"
"96685923","中鼎豆類食品工廠","澎湖縣馬公市石泉里２之３３號","核准設立"
"99197379","華友食品廠","高雄市仁武區竹後里鳳仁路３６９巷２８弄２７號１樓","列入廢止中"
"99255187","大發豆干店","桃園市八德區廣興里新興路192號","核准設立"
"88838051","光德豆皮廠","雲林縣莿桐鄉興貴村興南1之11號","核准設立"
"83659748","蕭記食品企業社","高雄市橋頭區鹽南路１７號","核准設立"
"83885110","廣源豆干店","桃園市大溪區光明里齋明街56之4號","停業"
"92825830","佳昇豆皮行","雲林縣西螺鎮福田里新厝4之10號1樓","核准設立"
"97605048","大同食品廠","雲林縣斗南鎮將軍里將軍150號1樓","核准設立"
"99597044","承信實業社","臺南市東山區東正里東勢1之14號","核准設立"
"99691738","永和素料行","雲林縣西螺鎮東興里東興路27之2號1樓","歇業／撤銷"
"31585605","台味食品行","桃園市桃園區寶山里會稽一街88巷5號6樓","停業"
"41070009","清晨日光食品行","新北市八里區中華路2段372號11樓","核准設立"
"39839075","秝洋商行","臺中市潭子區栗林里中山路三段６２５號","歇業／撤銷"
"36659915","阿娜達原住民企業社(屏東遷入統一編號36659915","高雄市茂林區茂林里茂林巷６３號","核准設立"
"36659915","阿娜達原住民企業社","高雄市茂林區茂林巷６３號","核准設立"
"34774003","長榮生技食品企業社","新北市泰山區公園路20號1樓","廢止"
"38467842","極上堂","臺北市松山區民權東路3段146號","核准設立"
"31735013","玉森食品實業社","宜蘭縣羅東鎮東安里東宜四路56號一樓","核准設立"
