"CID","CNAME","CADDR","IND_CAT","Response_Address","Response_X","Response_Y","city","dist","village","neighbour"
"31859040","延吉胡麻園商行","臺北市大安區延吉街153之4號","R_cat","臺北市大安區正聲里13鄰延吉街153之4號","305988.231",2770373.871,"臺北市","大安區","正聲里","13鄰"
"25609684","咖哩巴巴咖哩便當專賣店","臺北市大安區延吉街153之4號","R_cat","臺北市大安區正聲里13鄰延吉街153之4號","305988.231",2770373.871,"臺北市","大安區","正聲里","13鄰"
"26358658","好事花生咖啡館","臺北市大安區延吉街153之4號","R_cat","臺北市大安區正聲里13鄰延吉街153之4號","305988.231",2770373.871,"臺北市","大安區","正聲里","13鄰"
"31964253","六豆茶舖","臺北市大安區延吉街153之5號","R_cat","臺北市大安區正聲里13鄰延吉街153之5號","305989.749",2770367.832,"臺北市","大安區","正聲里","13鄰"
"29210271","麗晶珠寶名店","臺北市大安區延吉街153之7號1樓","R_cat","臺北市大安區正聲里13鄰延吉街153之7號","305996.06",2770339.027,"臺北市","大安區","正聲里","13鄰"
"01601179","延吉大藥局","臺北市大安區延吉街153號1樓","R_cat","臺北市大安區正聲里13鄰延吉街153號","305982.771",2770395.585,"臺北市","大安區","正聲里","13鄰"
"10397803","松林美而美早餐店","臺北市大安區延吉街154號","R_cat","臺北市大安區車層里18鄰延吉街154號","305990.867",2770276.214,"臺北市","大安區","車層里","18鄰"
"21725037","采士影像造型屋","臺北市大安區延吉街157之5號2樓","R_cat","臺北市大安區正聲里13鄰延吉街157之5號","306015.466",2770264.703,"臺北市","大安區","正聲里","13鄰"
"17750913","秋財魚翅肉�o店","臺北市大安區延吉街157號","R_cat","臺北市大安區正聲里13鄰延吉街157號","306008.682",2770292.275,"臺北市","大安區","正聲里","13鄰"
"26366539","法廚商行","臺北市大安區延吉街160巷11號1樓","R_cat","臺北市大安區車層里21鄰延吉街160巷11號","305922.442",2770248.656,"臺北市","大安區","車層里","21鄰"
"38563508","朱合李商行","臺北市大安區延吉街160巷11號","R_cat","臺北市大安區車層里21鄰延吉街160巷11號","305922.442",2770248.656,"臺北市","大安區","車層里","21鄰"
"48729140","一味屋小吃店","臺北市大安區延吉街160巷2號","R_cat","臺北市大安區車層里18鄰延吉街160巷2號","305974.305",2770262.657,"臺北市","大安區","車層里","18鄰"
"48947477","輝明刀削麵館","臺北市大安區延吉街160巷5之1號","R_cat","臺北市大安區車層里21鄰延吉街160巷5之1號","305957.953",2770250.093,"臺北市","大安區","車層里","21鄰"
"25579942","功夫十足足體養身館","臺北市大安區延吉街160巷5號","R_cat","臺北市大安區車層里21鄰延吉街160巷5號","305962.676",2770250.043,"臺北市","大安區","車層里","21鄰"
"48999002","鵝肉吳飲食店","臺北市大安區延吉街160巷9號","R_cat","臺北市大安區車層里21鄰延吉街160巷9號","305931.924",2770248.656,"臺北市","大安區","車層里","21鄰"
"25579859","楹仟精品服飾行","臺北市大安區延吉街164之2號","R_cat","臺北市大安區車層里20鄰延吉街164之2號","306004.636",2770219.955,"臺北市","大安區","車層里","20鄰"
"48816587","延吉綠茶店","臺北市大安區延吉街165之1號","R_cat","臺北市大安區正聲里13鄰延吉街165之1號","306036.582",2770180.386,"臺北市","大安區","正聲里","13鄰"
"81715456","永富機車行","臺北市大安區延吉街165號1樓","R_cat","臺北市大安區正聲里13鄰延吉街165號","306035.875",2770183.428,"臺北市","大安區","正聲里","13鄰"
"48852268","和成家庭五金店","臺北市大安區延吉街166之1號","R_cat","臺北市大安區車層里20鄰延吉街166之1號","305988.134",2770209.001,"臺北市","大安區","車層里","20鄰"
"31903828","富寬小吃店","臺北市大安區延吉街166號","R_cat","臺北市大安區車層里20鄰延吉街166號","305998.519",2770208.909,"臺北市","大安區","車層里","20鄰"
"38457751","王家農場蔬果店","臺北市大安區延吉街169號","R_cat","臺北市大安區正聲里13鄰延吉街169號","306039.692",2770167.011,"臺北市","大安區","正聲里","13鄰"
"18377484","三龍機車行","臺北市大安區延吉街174號1樓","R_cat","臺北市大安區車層里24鄰延吉街174號","306011.611",2770192.21,"臺北市","大安區","車層里","24鄰"
"25577085","榮相品茶店","臺北市大安區延吉街176號1樓","R_cat","臺北市大安區車層里24鄰延吉街176號","306012.751",2770185.963,"臺北市","大安區","車層里","24鄰"
"81734088","論緣堂商行","臺北市松山區延吉街20號2樓","R_cat","臺北市松山區吉仁里5鄰延吉街20號","305841.064",2771076.883,"臺北市","松山區","吉仁里","5鄰"
"98906866","美香小吃店","臺北市大安區延吉街232之1號1樓","R_cat","臺北市大安區光信里19鄰延吉街232之1號","306054.564",2769956.036,"臺北市","大安區","光信里","19鄰"
"21754412","佳富商行","臺北市大安區延吉街233之1號1樓","R_cat","臺北市大安區光信里11鄰延吉街233之1號","306071.525",2769979.302,"臺北市","大安區","光信里","11鄰"
"38500390","富士町小吃店","臺北市大安區延吉街233之3號1樓","R_cat","臺北市大安區光信里11鄰延吉街233之3號","306073.184",2769967.292,"臺北市","大安區","光信里","11鄰"
"38498943","紅瓦第餐廳","臺北市大安區延吉街233巷11號1樓","R_cat","臺北市大安區光信里10鄰延吉街233巷11號","306129.145",2769998.616,"臺北市","大安區","光信里","10鄰"
"48956974","大衛企業行","臺北市大安區延吉街233巷5號","R_cat","臺北市大安區光信里10鄰延吉街233巷5號","306101.697",2770000.273,"臺北市","大安區","光信里","10鄰"
"26246248","王者寅商行","臺北市大安區延吉街235巷1號","R_cat","臺北市大安區光信里11鄰延吉街235巷1號","306088.104",2769964.331,"臺北市","大安區","光信里","11鄰"
"48943269","采儒精品行","臺北市大安區延吉街238之1號","R_cat","臺北市大安區光信里21鄰延吉街238之1號","306059.482",2769890.196,"臺北市","大安區","光信里","21鄰"
"25665263","東霖眼鏡行","臺北市大安區延吉街238號","R_cat","臺北市大安區光信里21鄰延吉街238號","306059.295",2769894.827,"臺北市","大安區","光信里","21鄰"
"26256408","林家高元牛肉麵","臺北市大安區延吉街239之1號","R_cat","臺北市大安區光信里11鄰延吉街239之1號","306076.622",2769917.871,"臺北市","大安區","光信里","11鄰"
"38471402","發斗餐坊","臺北市大安區延吉街240之1號地下","R_cat","臺北市大安區光信里21鄰延吉街240之1號","306061.935",2769872.182,"臺北市","大安區","光信里","21鄰"
"81795893","錢品食品行","臺北市大安區延吉街240之1號1樓","R_cat","臺北市大安區光信里21鄰延吉街240之1號","306061.935",2769872.182,"臺北市","大安區","光信里","21鄰"
"25616186","疆羊大道小吃店","臺北市大安區延吉街242之1號","R_cat","臺北市大安區光信里23鄰延吉街242之1號","306064.175",2769847.706,"臺北市","大安區","光信里","23鄰"
"98914036","賈家道口燒雞店","臺北市大安區延吉街242之3號1樓","R_cat","臺北市大安區光信里23鄰延吉街242之3號","306064.932",2769841.373,"臺北市","大安區","光信里","23鄰"
"38576877","慶晨小吃店","臺北市大安區延吉街242之4號1樓","R_cat","臺北市大安區光信里23鄰延吉街242之4號","306065.235",2769838.037,"臺北市","大安區","光信里","23鄰"
"26212079","俏歐精品商行","臺北市大安區延吉街246巷2號","R_cat","臺北市大安區光信里25鄰延吉街246巷2號","306070.93",2769809.024,"臺北市","大安區","光信里","25鄰"
"17740438","凱文食品坊","臺北市松山區延吉街24之1號","R_cat","臺北市松山區吉仁里7鄰延吉街24之1號","305845.941",2771033.639,"臺北市","松山區","吉仁里","7鄰"
"31959575","壹酒柒陸飲料坊","臺北市大安區延吉街259號地下","R_cat","臺北市大安區光信里17鄰延吉街259號","306176.435",2769701.342,"臺北市","大安區","光信里","17鄰"
"17738828","荒野釣具行","臺北市大安區延吉街261之3號1樓","R_cat","臺北市大安區光信里8鄰延吉街261之3號","306198.196",2769670.083,"臺北市","大安區","光信里","8鄰"
"26371505","弄堂小吃店","臺北市松山區延吉街27號","R_cat","臺北市松山區吉仁里3鄰延吉街27號","305868.706",2770999.243,"臺北市","松山區","吉仁里","3鄰"
"10382914","鴻嘉小吃店","臺北市大安區延吉街294號","R_cat","臺北市大安區光信里30鄰延吉街294號","306231.605",2769587.632,"臺北市","大安區","光信里","30鄰"
"26239703","竑嘉商行","臺北市松山區延吉街2之3號","R_cat","臺北市松山區吉仁里4鄰延吉街2之3號","305829.896",2771190.106,"臺北市","松山區","吉仁里","4鄰"
"27181813","雪蘭檳榔商店","臺北市松山區延吉街2之8號1樓","R_cat","臺北市松山區吉仁里4鄰延吉街2之8號","305831.879",2771173.826,"臺北市","松山區","吉仁里","4鄰"
"38547938","蘭丸美食館","臺北市松山區延吉街2號","R_cat",NA,NA,NA,NA,NA,NA,NA
"38578501","豐映鑫小吃店","臺北市松山區延吉街30巷1號","R_cat","臺北市松山區吉仁里8鄰延吉街30巷1號","305833.505",2770996.613,"臺北市","松山區","吉仁里","8鄰"
"18380740","微笑寵物用品館","臺北市松山區延吉街31號","R_cat","臺北市松山區吉仁里3鄰延吉街31號","305871.672",2770973.663,"臺北市","松山區","吉仁里","3鄰"
"10330769","口味坊","臺北市松山區延吉街43號","R_cat","臺北市松山區吉仁里3鄰延吉街43號","305876.522",2770923.253,"臺北市","松山區","吉仁里","3鄰"
"48845464","水中鮮小吃店延吉分店","臺北市松山區延吉街44號1樓","R_cat","臺北市松山區吉仁里11鄰延吉街44號","305857.691",2770932.596,"臺北市","松山區","吉仁里","11鄰"
"31871810","吉多福餐飲店","臺北市松山區延吉街47號","R_cat","臺北市松山區吉仁里3鄰延吉街47號","305876.904",2770908.581,"臺北市","松山區","吉仁里","3鄰"
"25660247","岳紘企業社","臺北市松山區延吉街48巷3號3樓","R_cat","臺北市松山區吉仁里14鄰延吉街48巷3號","305853.354",2770867.514,"臺北市","松山區","吉仁里","14鄰"
"37896253","星月文創工作室","臺北市松山區延吉街51號(1樓)","R_cat","臺北市松山區吉仁里3鄰延吉街51號","305880.331",2770892.744,"臺北市","松山區","吉仁里","3鄰"
"10314352","慈軒園素食店","臺北市松山區延吉街59號","R_cat","臺北市松山區吉仁里3鄰延吉街59號","305884.242",2770860.496,"臺北市","松山區","吉仁里","3鄰"
"38570819","吉朋日式小舖","臺北市大安區延吉街60號","R_cat","臺北市大安區車層里2鄰延吉街60號","305879.311",2770733.278,"臺北市","大安區","車層里","2鄰"
"10304811","明洞館小吃店","臺北市大安區延吉街62巷11號","R_cat","臺北市大安區車層里3鄰延吉街62巷11號","305820.777",2770697.422,"臺北市","大安區","車層里","3鄰"
"31849487","一串食堂","臺北市大安區延吉街62巷12號","R_cat","臺北市大安區車層里1鄰延吉街62巷12號","305827.835",2770712.794,"臺北市","大安區","車層里","1鄰"
"18096604","十二燒小吃店","臺北市大安區延吉街62巷6弄2號1樓","R_cat","臺北市大安區車層里1鄰延吉街62巷6弄2號","305860.235",2770718.289,"臺北市","大安區","車層里","1鄰"
"31856233","笨嗽音吶餐館","臺北市大安區延吉街64之3號1樓","R_cat","臺北市大安區車層里2鄰延吉街64之3號","305890.772",2770688.985,"臺北市","大安區","車層里","2鄰"
"10347868","宏記豆漿專賣店","臺北市大安區延吉街64號","R_cat","臺北市大安區車層里2鄰延吉街64號","305886.355",2770707.619,"臺北市","大安區","車層里","2鄰"
"31877618","咖樂烘豆企業社","臺北市大安區延吉街68之16號","R_cat","臺北市大安區車層里2鄰延吉街68之16號","305903.196",2770645.787,"臺北市","大安區","車層里","2鄰"
"31878412","泰萬商號","臺北市大安區延吉街68之4號","R_cat","臺北市大安區車層里2鄰延吉街68之4號","305897.954",2770666.845,"臺北市","大安區","車層里","2鄰"
"26351521","觸動飲食坊","臺北市大安區延吉街70巷2弄1號","R_cat","臺北市大安區車層里4鄰延吉街70巷2弄1號","305877.825",2770612.058,"臺北市","大安區","車層里","4鄰"
"38507751","左道商號","臺北市大安區延吉街70巷2弄5號","R_cat","臺北市大安區車層里4鄰延吉街70巷2弄5號","305872.497",2770633.43,"臺北市","大安區","車層里","4鄰"
"48956904","泰多室內裝修設計工程行","臺北市大安區延吉街70巷2弄5號","R_cat","臺北市大安區車層里4鄰延吉街70巷2弄5號","305872.497",2770633.43,"臺北市","大安區","車層里","4鄰"
"77831101","諾亞方舟精品服飾店","臺北市大安區延吉街70巷5弄10號1樓","R_cat","臺北市大安區車層里5鄰延吉街70巷5弄10號","305887.097",2770568.414,"臺北市","大安區","車層里","5鄰"
"42270743","魔酒食居","臺北市大安區延吉街70巷5弄1號1樓","R_cat","臺北市大安區車層里5鄰延吉街70巷5弄1號","305885.883",2770578.985,"臺北市","大安區","車層里","5鄰"
"48954379","酷獸飲食坊","臺北市大安區延吉街70巷5弄1號1樓","R_cat","臺北市大安區車層里5鄰延吉街70巷5弄1號","305885.883",2770578.985,"臺北市","大安區","車層里","5鄰"
"38577382","十方串燒店","臺北市大安區延吉街70巷5弄4號","R_cat","臺北市大安區車層里5鄰延吉街70巷5弄4號","305861.612",2770588.579,"臺北市","大安區","車層里","5鄰"
"48975509","牛二壽司料理店","臺北市大安區延吉街70巷5弄8號","R_cat","臺北市大安區車層里5鄰延吉街70巷5弄8號","305865.726",2770572.245,"臺北市","大安區","車層里","5鄰"
"48855292","虎奇餐坊","臺北市大安區延吉街70巷5弄8號","R_cat","臺北市大安區車層里5鄰延吉街70巷5弄8號","305865.726",2770572.245,"臺北市","大安區","車層里","5鄰"
"31864901","大客滿商行","臺北市大安區延吉街70巷8號","R_cat","臺北市大安區車層里3鄰延吉街70巷8號","305834.219",2770616.027,"臺北市","大安區","車層里","3鄰"
"77903884","廖嬌米粉湯店","臺北市大安區延吉街72之12號1樓","R_cat","臺北市大安區車層里5鄰延吉街72之12號","305917.116",2770588.516,"臺北市","大安區","車層里","5鄰"
"38472134","延?綠茶店","臺北市大安區延吉街72之4號","R_cat","臺北市大安區車層里5鄰延吉街72之4號","305914.39",2770597.887,"臺北市","大安區","車層里","5鄰"
"48779680","龍旺來洋行","臺北市松山區延吉街7之1號地下室","R_cat","臺北市松山區吉仁里1鄰延吉街7之1號","305848.81",2771148.979,"臺北市","松山區","吉仁里","1鄰"
"26340068","勁展車業社","臺北市松山區延吉街7之3號","R_cat","臺北市松山區吉仁里1鄰延吉街7之3號","305849.764",2771140.097,"臺北市","松山區","吉仁里","1鄰"
"31861741","秦小姐豆漿店","臺北市松山區延吉街7之6號","R_cat","臺北市松山區吉仁里1鄰延吉街7之6號","305851.593",2771123.054,"臺北市","松山區","吉仁里","1鄰"
"38510658","欣鴻餐廳","臺北市大安區延吉街85號","R_cat","臺北市大安區華聲里15鄰延吉街85號","305904.499",2770723.766,"臺北市","大安區","華聲里","15鄰"
"25551727","大丈夫餐坊","臺北市大安區延吉街97巷10號","R_cat","臺北市大安區華聲里5鄰延吉街97巷10號","305984.592",2770687.428,"臺北市","大安區","華聲里","5鄰"
"31954136","卓岳精品店","臺北市大安區延吉街97巷14號","R_cat","臺北市大安區華聲里5鄰延吉街97巷14號","305983.345",2770674.524,"臺北市","大安區","華聲里","5鄰"
"13446217","增您麗美容工作坊","臺北市大安區延吉街97巷5號2樓","R_cat","臺北市大安區華聲里18鄰延吉街97巷5號","306022.778",2770677.157,"臺北市","大安區","華聲里","18鄰"
"26338751","好芳鄰商行","臺北市松山區延吉街9之2號","R_cat","臺北市松山區吉仁里2鄰延吉街9之2號","305856.647",2771080.727,"臺北市","松山區","吉仁里","2鄰"
"26245368","博愛眼鏡行","臺北市松山區延吉街9之4號","R_cat","臺北市松山區吉仁里2鄰延吉街9之4號","305857.595",2771073.457,"臺北市","松山區","吉仁里","2鄰"
"17274051","楊記商店","臺北市松山區延吉街9號","R_cat","臺北市松山區吉仁里2鄰延吉街9號","305853.501",2771104.848,"臺北市","松山區","吉仁里","2鄰"
"01599764","新發鎖店","臺北市松山區延吉路8號1樓","R_cat",NA,NA,NA,NA,NA,NA,NA
"38566809","畢家私房麵店","臺北市松山區延壽街103號1樓","R_cat","臺北市松山區富泰里1鄰延壽街103號","307088.659",2772227.182,"臺北市","松山區","富泰里","1鄰"
"38564696","妮可庫柏工作室","臺北市松山區延壽街109號1樓","R_cat","臺北市松山區富泰里1鄰延壽街109號","307055.361",2772224.149,"臺北市","松山區","富泰里","1鄰"
"10302530","查爾斯餐廳","臺北市松山區延壽街115號","R_cat","臺北市松山區富泰里1鄰延壽街115號","307016.798",2772220.019,"臺北市","松山區","富泰里","1鄰"
"26371548","延壽曹記健康粥","臺北市松山區延壽街115號","R_cat","臺北市松山區富泰里1鄰延壽街115號","307016.798",2772220.019,"臺北市","松山區","富泰里","1鄰"
"18102850","晶彩禮服攝影社","臺北市松山區延壽街11號","R_cat","臺北市松山區新東里8鄰延壽街11號","307369.002",2772256.688,"臺北市","松山區","新東里","8鄰"
"25624236","東祥自助餐","臺北市松山區延壽街121號1樓","R_cat","臺北市松山區富泰里1鄰延壽街121號","306981.125",2772218.29,"臺北市","松山區","富泰里","1鄰"
"25666143","耘禾商店","臺北市松山區延壽街129號1樓","R_cat","臺北市松山區富泰里1鄰延壽街129號","306952.071",2772215.249,"臺北市","松山區","富泰里","1鄰"
"38472177","花家生活創意企業社","臺北市松山區富泰里延壽街137號","R_cat","臺北市松山區富泰里1鄰延壽街137號","306917.217",2772212.25,"臺北市","松山區","富泰里","1鄰"
"31857654","立德咖啡店","臺北市松山區延壽街139號","R_cat","臺北市松山區富泰里1鄰延壽街139號","306903.039",2772210.905,"臺北市","松山區","富泰里","1鄰"
"38579001","艸牛家商行","臺北市松山區延壽街143之1號","R_cat","臺北市松山區三民里1鄰延壽街143之1號","306839.869",2772204.076,"臺北市","松山區","三民里","1鄰"
"38578853","優而美牛肉麵","臺北市松山區延壽街145號","R_cat","臺北市松山區三民里1鄰延壽街145號","306831.222",2772203.228,"臺北市","松山區","三民里","1鄰"
"01599151","宇順汽車電機行","臺北市松山區延壽街161號","R_cat","臺北市松山區三民里1鄰延壽街161號","306765.535",2772197.351,"臺北市","松山區","三民里","1鄰"
"26360084","慶祝小吃店","臺北市松山區延壽街16號","R_cat","臺北市松山區鵬程里13鄰延壽街16號","307391.909",2772233.698,"臺北市","松山區","鵬程里","13鄰"
"38572295","延壽生活館","臺北市松山區延壽街320號","R_cat","臺北市松山區自強里1鄰延壽街320號","306635.483",2772158.76,"臺北市","松山區","自強里","1鄰"
"48879626","延壽精品店","臺北市松山區延壽街323號","R_cat","臺北市松山區介壽里5鄰延壽街323號","306555.176",2772186.027,"臺北市","松山區","介壽里","5鄰"
"48903219","健安早餐店","臺北市松山區延壽街330巷7弄14號","R_cat","臺北市松山區自強里18鄰延壽街330巷7弄14號","306656.353",2772018.322,"臺北市","松山區","自強里","18鄰"
"21717043","尚洪企業社","臺北市松山區延壽街330巷7弄22號1樓","M_cat","臺北市松山區自強里17鄰延壽街330巷7弄22號","306725.898",2772024.239,"臺北市","松山區","自強里","17鄰"
"25557763","泉城小吃店","臺北市松山區延壽街358號","R_cat","臺北市松山區龍田里3鄰延壽街358號","306383.335",2772143.707,"臺北市","松山區","龍田里","3鄰"
"26365412","小春日和寵物用品行","臺北市松山區延壽街361號1樓","R_cat","臺北市松山區介壽里6鄰延壽街361號","306377.406",2772168.329,"臺北市","松山區","介壽里","6鄰"
"31870191","台利機車行","臺北市松山區延壽街362號","R_cat","臺北市松山區龍田里3鄰延壽街362號","306366.517",2772141.723,"臺北市","松山區","龍田里","3鄰"
"31956681","詠成五金行","臺北市松山區延壽街364號","R_cat","臺北市松山區龍田里3鄰延壽街364號","306358.932",2772140.731,"臺北市","松山區","龍田里","3鄰"
"10350650","福店家常菜館","臺北市松山區延壽街386號","R_cat","臺北市松山區龍田里7鄰延壽街386號","306280.884",2772134.225,"臺北市","松山區","龍田里","7鄰"
"14335225","立盛水電行","臺北市松山區延壽街387號1樓","R_cat","臺北市松山區介壽里8鄰延壽街387號","306268.469",2772152.953,"臺北市","松山區","介壽里","8鄰"
"26239892","新亞寵物用品店","臺北市松山區延壽街390號","R_cat","臺北市松山區龍田里7鄰延壽街390號","306269.782",2772129.593,"臺北市","松山區","龍田里","7鄰"
"13826477","紅亞鍋燒小吃店","臺北市松山區延壽街395號1樓","R_cat","臺北市松山區介壽里8鄰延壽街395號","306246.747",2772151.131,"臺北市","松山區","介壽里","8鄰"
"38567434","欽財飯包","臺北市松山區延壽街404號","R_cat","臺北市松山區龍田里10鄰延壽街404號","306207.292",2772127.15,"臺北市","松山區","龍田里","10鄰"
"31965696","尚一品小吃店","臺北市松山區延壽街412號1樓","R_cat","臺北市松山區龍田里10鄰延壽街412號","306178.779",2772124.198,"臺北市","松山區","龍田里","10鄰"
"38564598","華蜜蔬食屋","臺北市松山區延壽街66號1樓","R_cat","臺北市松山區鵬程里1鄰延壽街66號","307090.889",2772208.067,"臺北市","松山區","鵬程里","1鄰"
"26208568","喀串食品行","臺北市松山區延壽街74號","R_cat","臺北市松山區自強里12鄰延壽街74號","307033.687",2772200.184,"臺北市","松山區","自強里","12鄰"
"27160731","經理牛肉麵店","臺北市松山區延壽街80之1號1樓","R_cat","臺北市松山區自強里12鄰延壽街80之1號","306982.1",2772196.039,"臺北市","松山區","自強里","12鄰"
"21729884","綵肴客家小館","臺北市松山區延壽街82之1號1樓","R_cat","臺北市松山區自強里12鄰延壽街82之1號","306966.392",2772194.905,"臺北市","松山區","自強里","12鄰"
"26343184","小茶匙生活商行","臺北市松山區延壽街82號","R_cat","臺北市松山區自強里12鄰延壽街82號","306974.329",2772194.364,"臺北市","松山區","自強里","12鄰"
"25561372","安安早餐坊","臺北市松山區延壽街84之1號","R_cat","臺北市松山區自強里12鄰延壽街84之1號","306926.378",2772187.562,"臺北市","松山區","自強里","12鄰"
"99984811","高第廣告企業社","臺北市松山區延壽街84號","M_cat","臺北市松山區自強里12鄰延壽街84號","306938.777",2772188.662,"臺北市","松山區","自強里","12鄰"
"21778879","美滿小吃店","臺北市松山區延壽街87號1樓","R_cat","臺北市松山區新東里9鄰延壽街87號","307197.938",2772237.015,"臺北市","松山區","新東里","9鄰"
"31846051","老滋味捲心燒餅坊","臺北市松山區延壽街89號1樓","R_cat","臺北市松山區新東里9鄰延壽街89號","307187.538",2772236.062,"臺北市","松山區","新東里","9鄰"
"48896081","大頭果工作室","臺北市松山區延壽街95號1樓","R_cat","臺北市松山區新東里9鄰延壽街95號","307154.636",2772233.572,"臺北市","松山區","新東里","9鄰"
"38509224","粥心匙粥品店","臺北市松山區延壽街95號1樓","R_cat","臺北市松山區新東里9鄰延壽街95號","307154.636",2772233.572,"臺北市","松山區","新東里","9鄰"
"81767257","北平邱家小館","臺北市松山區延壽街97號","R_cat","臺北市松山區新東里9鄰延壽街97號","307143.226",2772232.57,"臺北市","松山區","新東里","9鄰"
"80991670","九豐小吃麵店","臺北市中正區忠孝西路1段100號1樓","R_cat","臺北市中正區光復里2鄰忠孝西路一段100號","301738.362",2771096.797,"臺北市","中正區","光復里","2鄰"
"04206308","金祥珠寶藝品商行","臺北市中正區忠孝西路1段102號11樓","R_cat","臺北市中正區光復里2鄰忠孝西路一段102號","301726.575",2771100.2,"臺北市","中正區","光復里","2鄰"
"31854925","宏瑞珍食品商行","臺北市中正區忠孝西路1段171號","R_cat","臺北市中正區黎明里3鄰忠孝西路一段171號","301935.211",2771096.345,"臺北市","中正區","黎明里","3鄰"
"38473611","魔法站前商行","臺北市中正區忠孝西路1段173號","R_cat",NA,NA,NA,NA,NA,NA,NA
"38560586","概伊美髮美容坊","臺北市中正區忠孝西路1段23號5樓","R_cat","臺北市中正區黎明里2鄰忠孝西路一段23號","302364.83",2770975.294,"臺北市","中正區","黎明里","2鄰"
"38571367","金寶精品店","臺北市中正區忠孝西路1段29巷3號","R_cat","臺北市中正區黎明里2鄰忠孝西路一段29巷3號","302362.154",2771011.937,"臺北市","中正區","黎明里","2鄰"
"26233969","尚竑商行","臺北市中正區忠孝西路1段29巷9號","R_cat","臺北市中正區黎明里2鄰忠孝西路一段29巷9號","302363.971",2771031.65,"臺北市","中正區","黎明里","2鄰"
"26237965","一快速時尚服裝工作室","臺北市中正區忠孝西路1段33號7樓","R_cat","臺北市中正區黎明里3鄰忠孝西路一段33號","302344.777",2770981.636,"臺北市","中正區","黎明里","3鄰"
"48831742","永焺影視器材行","臺北市中正區忠孝西路1段33號7樓","R_cat","臺北市中正區黎明里3鄰忠孝西路一段33號","302344.777",2770981.636,"臺北市","中正區","黎明里","3鄰"
"48720751","三姆服飾店","臺北市中正區忠孝西路1段37號1樓","R_cat","臺北市中正區黎明里3鄰忠孝西路一段37號","302334.314",2770984.26,"臺北市","中正區","黎明里","3鄰"
"18401246","詠安工程行","臺北市中正區忠孝西路1段41號6樓之13","R_cat","臺北市中正區黎明里3鄰忠孝西路一段41號","302306.56",2770991.832,"臺北市","中正區","黎明里","3鄰"
"99961021","天采餐廳","臺北市中正區忠孝西路1段41號之5、之6、之7、之8、之9、之10、之11、之12、之13、之14、之16、之17、之18、之19（1樓）","R_cat","臺北市中正區黎明里3鄰忠孝西路一段41號","302306.56",2770991.832,"臺北市","中正區","黎明里","3鄰"
"98684415","勇聖企業社","臺北市中正區忠孝西路1段41號7樓之13","R_cat","臺北市中正區黎明里3鄰忠孝西路一段41號","302306.56",2770991.832,"臺北市","中正區","黎明里","3鄰"
"29205164","華愛生活資訊社","臺北市中正區忠孝西路1段41號11樓之10","R_cat","臺北市中正區黎明里3鄰忠孝西路一段41號","302306.56",2770991.832,"臺北市","中正區","黎明里","3鄰"
"25572589","蘭記小吃店","臺北市中正區忠孝西路1段45號","R_cat","臺北市中正區黎明里3鄰忠孝西路一段45號","302261.158",2771003.898,"臺北市","中正區","黎明里","3鄰"
"14321171","伊思肯達視覺設計工作室","臺北市中正區忠孝西路1段45號9樓之3","R_cat","臺北市中正區黎明里3鄰忠孝西路一段45號","302261.158",2771003.898,"臺北市","中正區","黎明里","3鄰"
"25546302","天誠小吃店","臺北市中正區忠孝西路1段45號","R_cat","臺北市中正區黎明里3鄰忠孝西路一段45號","302261.158",2771003.898,"臺北市","中正區","黎明里","3鄰"
"25535889","巧禮創意坊","臺北市中正區忠孝西路1段50之1號第15之3號店舖","R_cat",NA,NA,NA,NA,NA,NA,NA
"38581013","千百萬商行","臺北市中正區忠孝西路1段50號24樓之1及之3","R_cat","臺北市中正區黎明里11鄰忠孝西路一段50號","302048.097",2771005.519,"臺北市","中正區","黎明里","11鄰"
"10372090","仙妮美容用品坊","臺北市中正區忠孝西路1段50號20樓之1","R_cat","臺北市中正區黎明里11鄰忠孝西路一段50號","302048.097",2771005.519,"臺北市","中正區","黎明里","11鄰"
"38474386","昕莎茵詩企業社","臺北市中正區忠孝西路1段50號14樓之4","R_cat","臺北市中正區黎明里11鄰忠孝西路一段50號","302048.097",2771005.519,"臺北市","中正區","黎明里","11鄰"
"31851321","蒲浩明雕塑工作室","臺北市中正區忠孝西路1段50號24樓之11","M_cat","臺北市中正區黎明里11鄰忠孝西路一段50號","302048.097",2771005.519,"臺北市","中正區","黎明里","11鄰"
"38503994","皂映工作室","臺北市中正區忠孝西路1段50號20樓之4","R_cat","臺北市中正區黎明里11鄰忠孝西路一段50號","302048.097",2771005.519,"臺北市","中正區","黎明里","11鄰"
"48943394","熱賣創意製作工作室","臺北市中正區忠孝西路1段50號20樓之4","R_cat","臺北市中正區黎明里11鄰忠孝西路一段50號","302048.097",2771005.519,"臺北市","中正區","黎明里","11鄰"
"78375019","妙緣素食館","臺北市中正區忠孝西路1段72之25號","R_cat","臺北市中正區黎明里5鄰忠孝西路一段72之25號","301872.38",2771055.025,"臺北市","中正區","黎明里","5鄰"
"48557913","修圓素食小吃","臺北市中正區忠孝西路1段72之33號1樓","R_cat","臺北市中正區黎明里5鄰忠孝西路一段72之33號","301877.712",2771052.15,"臺北市","中正區","黎明里","5鄰"
"99965477","加賀精品行","臺北市中正區忠孝西路1段72之35號","R_cat","臺北市中正區黎明里5鄰忠孝西路一段72之35號","301866.309",2771052.93,"臺北市","中正區","黎明里","5鄰"
